,add_these_pw_job_title_9089,agent_city,agent_firm_name,agent_state,application_type,case_no,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,country_of_citzenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,foreign_worker_info_education_other,foreign_worker_info_inst,foreign_worker_info_major,foreign_worker_info_postal_code,foreign_worker_info_rel_occup_exp,foreign_worker_info_req_experience,foreign_worker_info_state,foreign_worker_info_training_comp,foreign_worker_ownership_interest,foreign_worker_yr_rel_edu_completed,fw_info_alt_edu_experience,fw_info_birth_country,fw_info_education_other,fw_info_postal_code,fw_info_rel_occup_exp,fw_info_req_experience,fw_info_training_comp,fw_info_yr_rel_edu_completed,fw_ownership_interest,ji_foreign_worker_live_on_premises,ji_fw_live_on_premises,ji_live_in_dom_svc_contract,ji_live_in_domestic_service,ji_offered_to_sec_j_foreign_worker,ji_offered_to_sec_j_fw,job_info_alt_cmb_ed_oth_yrs,job_info_alt_combo_ed,job_info_alt_combo_ed_exp,job_info_alt_combo_ed_other,job_info_alt_field,job_info_alt_field_name,job_info_alt_occ,job_info_alt_occ_job_title,job_info_alt_occ_num_months,job_info_combo_occupation,job_info_education,job_info_education_other,job_info_experience,job_info_experience_num_months,job_info_foreign_ed,job_info_foreign_lang_req,job_info_job_req_normal,job_info_job_title,job_info_major,job_info_training,job_info_training_field,job_info_training_num_months,job_info_work_city,job_info_work_postal_code,job_info_work_state,naics_2007_us_code,naics_2007_us_title,naics_code,naics_title,naics_us_code,naics_us_code_2007,naics_us_title,naics_us_title_2007,orig_case_no,orig_file_date,preparer_info_emp_completed,preparer_info_title,pw_amount_9089,pw_determ_date,pw_expire_date,pw_job_title_908,pw_job_title_9089,pw_level_9089,pw_soc_code,pw_soc_title,pw_source_name_9089,pw_source_name_other_9089,pw_track_num,pw_unit_of_pay_9089,rec_info_barg_rep_notified,recr_info_barg_rep_notified,recr_info_coll_teach_comp_proc,recr_info_coll_univ_teacher,recr_info_employer_rec_payment,recr_info_first_ad_start,recr_info_job_fair_from,recr_info_job_fair_to,recr_info_on_campus_recr_from,recr_info_on_campus_recr_to,recr_info_pro_org_advert_from,recr_info_pro_org_advert_to,recr_info_prof_org_advert_from,recr_info_prof_org_advert_to,recr_info_professional_occ,recr_info_radio_tv_ad_from,recr_info_radio_tv_ad_to,recr_info_second_ad_start,recr_info_sunday_newspaper,recr_info_swa_job_order_end,recr_info_swa_job_order_start,refile,ri_1st_ad_newspaper_name,ri_2nd_ad_newspaper_name,ri_2nd_ad_newspaper_or_journal,ri_campus_placement_from,ri_campus_placement_to,ri_coll_tch_basic_process,ri_coll_teach_pro_jnl,ri_coll_teach_select_date,ri_employee_referral_prog_from,ri_employee_referral_prog_to,ri_employer_web_post_from,ri_employer_web_post_to,ri_job_search_website_from,ri_job_search_website_to,ri_layoff_in_past_six_months,ri_local_ethnic_paper_from,ri_local_ethnic_paper_to,ri_posted_notice_at_worksite,ri_pvt_employment_firm_from,ri_pvt_employment_firm_to,ri_us_workers_considered,schd_a_sheepherder,us_economic_sector,wage_offer_from_9089,wage_offer_to_9089,wage_offer_unit_of_pay_9089,wage_offered_from_9089,wage_offered_to_9089,wage_offered_unit_of_pay_9089
1300,,,,,PERM,A-11042-54374,,,Certified-Expired,E-2,,SOUTH KOREA,2011-10-25,695 S VERMONT AVE #110,,LOS ANGELES,,,WOONGJIN COWAY USA INC.,,,,90000.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles,,CA,221310,Water Supply and Irrigation Systems,,,,,,,,,,,56430.0,,,,Sales Managers,Level I,11-2022.00,Sales Managers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,56430.0,,yr,,,
1301,,,,,PERM,A-11042-54377,,,Certified-Expired,H-1B,,INDIA,2011-10-07,985735 NEBRASKA MEDICAL CENTER,,OMAHA,,,UNIVERSITY OF NEBRASKA MEDICAL CENTER,,,,68198.0,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omaha,,NE,611310,"Colleges, Universities, and Professional Schools",,,,,,,,,,,39853.0,,,,Assistant Professor,Level II,25-9031.00,Instructional Coordinators,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educational Services,55000.0,,yr,,,
1302,,,,,PERM,A-11042-54383,,,Denied,H-1B,,INDIA,2011-10-17,"14800 ST. MARY'S LN,",STE 100,HOUSTON,,,"OBJECTWIN TECHNOLOGY, INC.",,,,77079.0,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOUSTON,,TX,541511,Custom Computer Programming Services,,,,,,,,,,,96512.0,,,,Senior Systems Analyst,Level IV,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,96512.0,,yr,,,
1303,,,,,PERM,A-11042-54390,,,Denied,H-1B,,INDIA,2011-10-24,779 E EVELYN AVE,SUITE 200,MOUNTAIN VIEW,,,SKYFIRE LABS INC,,,,94041.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mountain View,,CA,541511,Custom Computer Programming Services,,,,,,,,,,,98530.0,,,,Sr. Software Engineer,Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,98550.0,,yr,,,
1304,,,,,PERM,A-11042-54397,,,Certified,H-1B,,MEXICO,2011-12-29,3231 N. WILKE ROAD,,ARLINGTON HEIGHTS,,,"INFINITE CONVERGENCE SOLUTIONS, INC",,,,60004.0,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westford,,MA,33531,Electrical Equipment Manufacturing,,,,,,,,,,,93392.0,,,,"Software Developers, Systems Software",Level II,15-1032.00,"Computer Software Engineers, Systems Software",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,94000.0,120000.0,yr,,,
1305,,,,,PERM,A-11042-54416,,,Certified,H-1B,,INDIA,2012-01-19,5775 MOREHOUSE DRIVE,,SAN DIEGO,,,"QUALCOMM, INC.",,,,92121.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,,CA,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,,,,,,,,,,,79498.0,,,,"Computer Software Engineers, Systems Software",Level II,15-1032.00,"Computer Software Engineers, Systems Software",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,79498.0,95220.0,yr,,,
1306,,,,,PERM,A-11042-54423,,,Certified-Expired,H-1B,,CHINA,2011-10-31,6021 CONNECTION DRIVE,,IRVING,,,NOKIA INC.,,,,75039.0,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burlington,,MA,517212,,,,,,,,,,,,115274.0,,,,"Computer Software Engineers, Systems Software",Level IV,15-1032.00,"Computer Software Engineers, Systems Software",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119470.0,,yr,,,
1307,,,,,PERM,A-11042-54431,,,Certified,H-1B,,INDIA,2012-01-10,502 AUDUBON PLACE CT,,BALLWIN,,,"TETRASOFT, INC.",,,,63021.0,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ballwin,,MO,5415,Computer Systems Design and Related Services,,,,,,,,,,,74360.0,,,,Computer Systems Analysts,Level III,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,74360.0,,yr,,,
1308,,,,,PERM,A-11042-54433,,,Certified-Expired,E-2,,SOUTH KOREA,2011-10-28,4400 NORTH PARK DR,,OPELIKA,,,HANWHA L&C ALABAMA LLC,,,,36801.0,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opelika,,AL,336399,All Other Motor Vehicle Parts Manufacturing,,,,,,,,,,,74506.0,,,,Engineering Managers,Level II,11-9041.00,Engineering Managers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automotive,75000.0,,yr,,,
1309,,,,,PERM,A-11042-54512,,,Withdrawn,H-1B,,INDIA,2012-02-23,2851 STAGE VILLAGE COVE,SUITE 22,BARTLETT,,,SPARTAN SOLUTIONS INC.,,,,38134.0,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bartlett,,TN,541511,Custom Computer Programming Services,,,,,,,,,,,84864.0,,,,Computer Systems Analysts,Level IV,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,85000.0,,yr,,,
1310,,,,,PERM,A-11042-54523,,,Certified,H-1B,,INDIA,2011-11-17,100 S WACKER SUITE 300,,CHICAGO,,,SUN TRADING LLC,,,,60606.0,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago,,IL,523110,Investment Banking and Securities Dealing,,,,,,,,,,,65707.0,,,,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,160000.0,,yr,,,
1311,,,,,PERM,A-11042-54530,,,Denied,,,BRAZIL,2011-12-07,6000 NW 97TH AVE,UNIT # 14,MIAMI,,,MOBO USA CORP,,,,33178.0,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miami,,FL,517212,,,,,,,,,,,,58448.0,,,,Electronics Engineering Technician,Level IV,17-3023.01,Electronics Engineering Technicians,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58500.0,,yr,,,
1312,,,,,PERM,A-11043-54646,,,Certified,H-1B,,INDIA,2012-03-05,1001 EAST PALM AVENUE,,TAMPA,,,KFORCE INC.,,,,33605.0,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tampa,,FL,5416,"Management, Scientific, and Technical Consulting Services",,,,,,,,,,,70366.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,40.0,65.0,hr,,,
1313,,,,,PERM,A-11043-54668,,,Certified,H-1B,,INDIA,2012-02-10,1001 EAST PALM AVENUE,,TAMPA,,,KFORCE INC.,,,,33605.0,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tampa,,FL,5416,"Management, Scientific, and Technical Consulting Services",,,,,,,,,,,70366.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,34.0,50.0,hr,,,
1314,,,,,PERM,A-11043-54699,,,Certified-Expired,H-1B,,CHINA,2011-10-07,ONE MICROSOFT WAY,,REDMOND,,,MICROSOFT CORPORATION,,,,98052.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cambridge,,MA,51121,Software Publishers,,,,,,,,,,,87131.0,,,,"Computer Software Engineers, Systems Software",Level II,15-1032.00,"Computer Software Engineers, Systems Software",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,90000.0,,yr,,,
1315,,,,,PERM,A-11044-54735,,,Certified,H-1B,,INDIA,2011-12-05,"651 N BROAD STREET, SUITE 301",,MIDDLETOWN,,,GB TECH INC,,,,19709.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middletown,,DE,541511,Custom Computer Programming Services,,,,,,,,,,,64917.0,,,,Operations Research Analysts,Level III,15-2031.00,Operations Research Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,64917.0,,yr,,,
1316,,,,,PERM,A-11044-54763,,,Certified,H-1B,,INDONESIA,2011-12-16,3 TIMES SQUARE,,NEW YORK,,,THOMSON REUTERS MARKETS LLC,,,,10036.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,NY,516110,,,,,,,,,,,,103834.0,,,,Computer Systems Analysts,Level IV,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103834.0,135600.0,yr,,,
1317,,,,,PERM,A-11045-54782,,,Certified,H-1B,,INDIA,2012-03-01,ONE MICROSOFT WAY,,REDMOND,,,MICROSOFT CORPORATION,,,,98052.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redmond,,WA,51121,Software Publishers,,,,,,,,,,,75629.0,,,,"Computer Software Engineers, Systems Software",Level I,15-1032.00,"Computer Software Engineers, Systems Software",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,81200.0,,yr,,,
1318,,,,,PERM,A-11045-54856,,,Certified,H-1B,,UNITED KINGDOM,2012-03-27,10415A WESTPARK DRIVE,,HOUSTON,,,"MICROLAN INTEGRATION, INC.",,,,77042.0,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Houston,,TX,541511,Custom Computer Programming Services,,,,,,,,,,,42245.0,,,,Management Analyst,Level I,13-1111.00,Management Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,42245.0,42245.0,yr,,,
1319,,,,,PERM,A-11045-54874,,,Certified,H-1B,,INDIA,2012-01-18,346 GEORGES ROAD,SUITE # 1,DAYTON,,,NIHAKI SYSTEMS INC,,,,8810.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dayton,,NJ,541512,Computer Systems Design Services,,,,,,,,,,,61214.0,,,,Computer Systems Analyst,Level I,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,61214.0,76500.0,yr,,,
1320,,,,,PERM,A-11045-54880,,,Certified-Expired,H-1B,,CHINA,2011-10-20,ONE MICROSOFT WAY,,REDMOND,,,MICROSOFT CORPORATION,,,,98052.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redmond,,WA,51121,Software Publishers,,,,,,,,,,,88317.0,,,,"Computer Software Engineers, Systems Software",Level II,15-1032.00,"Computer Software Engineers, Systems Software",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,88317.0,,yr,,,
1321,,,,,PERM,A-11045-54896,,,Certified,,,GRENADA,2011-12-23,65 COURT STREET,ROOM 506B,BROOKLYN,,,NEW YORK CITY DEPARTMENT OF EDUCATION,,,,11201.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn,,NY,611110,Elementary and Secondary Schools,,,,,,,,,,,45530.0,,,,Biology Teacher,Level I,25-2031.00,"Secondary School Teachers, Except Special and Vocational Education",CBA,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educational Services,45530.0,,yr,,,
1322,,,,,PERM,A-11045-54901,,,Certified,H-1B,,INDIA,2012-03-28,SIX CONCOURSE PKWY,"SUITE 500, FLOOR 5",ATLANTA,,,"CODESOFT INTERNATIONAL, INC.",,,,30328.0,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlanta,,GA,541511,Custom Computer Programming Services,,,,,,,,,,,91936.0,,,,"Computer Software Engineers, Applications",Level III,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,92000.0,,yr,,,
1323,,,,,PERM,A-11045-54984,,,Certified,H-1B,,SOUTH KOREA,2012-01-05,39870 EUREKA DRIVE,,NEWARK,,,"SMART MODULAR TECHNOLOGIES, INC.",,,,94560.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Newark,,CA,332510,Hardware Manufacturing,,,,,,,,,,,91042.0,,,,Sales Managers,Level II,11-2022.00,Sales Managers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,100000.0,100000.0,yr,,,
1324,,,,,PERM,A-11045-55004,,,Certified-Expired,H-1B,,INDIA,2011-10-26,ONE MICROSOFT WAY,,REDMOND,,,MICROSOFT CORPORATION,,,,98052.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redmond,,WA,51121,Software Publishers,,,,,,,,,,,95160.0,,,,"Computer Software Engineers, Applications",Level III,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,95160.0,107640.0,yr,,,
1325,,,,,PERM,A-11045-55046,,,Certified-Expired,H-1B,,INDIA,2011-10-05,500 FRANK W. BURR BLVD,SUITE # 50,TEANECK,,,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,,,,7666.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teaneck,,NJ,541512,Computer Systems Design Services,,,,,,,,,,,103834.0,,,,Computer Systems Analysts,Level IV,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,103834.0,,yr,,,
1326,,,,,PERM,A-11045-55055,,,Certified-Expired,H-1B,,POLAND,2011-10-20,5805 QUEENS CHAPEL RD.,,HYATTSVILLE,,,SACRED HEART HOME,,,,20782.0,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyattsville,,MD,623110,Nursing Care Facilities,,,,,,,,,,,47902.0,,,,Administrative Services Managers,Level I,11-3011.00,Administrative Services Managers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Care,47902.0,,yr,,,
1327,,,,,PERM,A-11045-55082,,,Certified,H-1B,,CHINA,2011-12-05,6501 WILLIAM CANNON DRIVE WEST,MAIL DROP: OE62,AUSTIN,,,"FREESCALE SEMICONDUCTOR, INC.",,,,78735.0,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tempe,,AZ,3344,Semiconductor and Other Electronic Component Manufacturing,,,,,,,,,,,106371.2,,,,Engineering Managers,Level II,11-9041.00,Engineering Managers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,106371.2,113060.0,yr,,,
1328,,,,,PERM,A-11045-55097,,,Certified,H-1B,,INDIA,2012-03-30,5400 LAUREL SPRINGS PARKWAY,SUITE 902,SUWANEE,,,"GLOBAL RESOURCE MANAGEMENT, INC",,,,30024.0,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suwanee,,GA,541511,Custom Computer Programming Services,,,,,,,,,,,75774.0,,,,Database Administrators,Level III,15-1061.00,Database Administrators,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,75774.0,,yr,,,
1329,,,,,PERM,A-11045-55155,,,Certified,H-1B,,INDIA,2011-11-09,1114 CADILLAC CT,,MILPITAS,,,3K TECHNOLOGIES LLC,,,,95035.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fremont,,CA,5415,Computer Systems Design and Related Services,,,,,,,,,,,88504.0,,,,Computer Systems Analyst,Level III,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,90000.0,,yr,,,
1330,,,,,PERM,A-11045-55196,,,Certified,H-1B,,INDIA,2012-02-16,1001 EAST PALM AVENUE,,TAMPA,,,KFORCE INC.,,,,33605.0,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tampa,,FL,5416,"Management, Scientific, and Technical Consulting Services",,,,,,,,,,,70366.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,34.0,50.0,hr,,,
1331,,,,,PERM,A-11046-55201,,,Certified-Expired,H-1B,,INDIA,2011-10-20,ONE MICROSOFT WAY,,REDMOND,,,MICROSOFT CORPORATION,,,,98052.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redmond,,WA,51121,Software Publishers,,,,,,,,,,,75629.0,,,,"Computer Software Engineers, Systems Software",Level I,15-1032.00,"Computer Software Engineers, Systems Software",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,81200.0,,yr,,,
1332,,,,,PERM,A-11046-55204,,,Certified-Expired,H-1B,,INDIA,2011-11-01,1114 CADILLAC CT,,MILPITAS,,,3K TECHNOLOGIES LLC,,,,95035.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fremont,,CA,5415,Computer Systems Design and Related Services,,,,,,,,,,,88504.0,,,,Computer Systems Analysts,Level III,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,90000.0,,yr,,,
1333,,,,,PERM,A-11046-55238,,,Certified,H-1B,,INDIA,2011-12-19,502 AUDUBON PLACE CT,,BALLWIN,,,"TETRASOFT, INC.",,,,63021.0,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ballwin,,MO,5415,Computer Systems Design and Related Services,,,,,,,,,,,74360.0,,,,Computer Systems Analysts,Level III,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,74360.0,,yr,,,
1334,,,,,PERM,A-11046-55247,,,Certified,EWI,,MEXICO,2012-02-03,301 7TH AVENUE,,BROOKLYN,,,BROOKLYN PITA IN PARK SLOPE INC.,,,,11215.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROOKLYN,,NY,,,,,,,,,,,,,,,,,,,35-2014.00,"Cooks, Restaurant",OES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34237.0,,yr,,,
1335,,,,,PERM,A-11046-55286,,,Denied,,,BELARUS,2012-01-18,1401 - 79TH STREET CAUSEWAY,,MIAMI,,,SUNBEAM TELEVISION CORPORATION,,,,33141.0,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miami,,FL,5151,Radio and Television Broadcasting,,,,,,,,,,,38480.0,,,,Operations Research Analyst,Level I,15-2031.00,Operations Research Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,66560.0,,yr,,,
1336,,,,,PERM,A-11046-55312,,,Certified-Expired,O-1,,JAPAN,2011-10-19,142 WEST 4TH STREET,,NEW YORK,,,SEI-TOMOKO INC.,,,,10012.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,NY,812112,Beauty Salons,,,,,,,,,,,54288.0,,,,First-Line Supervisors/Managers of Personal Service Workers,Level IV,39-1021.00,First-Line Supervisors/Managers of Personal Service Workers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,54300.0,,yr,,,
1337,,,,,PERM,A-11046-55390,,,Certified-Expired,H-1B,,INDIA,2011-10-28,"651 N BROAD STREET, SUITE 301",,MIDDLETOWN,,,GB TECH INC,,,,19709.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middletown,,DE,541511,Custom Computer Programming Services,,,,,,,,,,,53914.0,,,,Operations Research Analysts,Level II,15-2031.00,Operations Research Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,53914.0,,yr,,,
1338,,,,,PERM,A-11046-55399,,,Certified,H-1B,,CANADA,2011-12-07,5775 MOREHOUSE DRIVE,,SAN DIEGO,,,"QUALCOMM, INC.",,,,92121.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,,CA,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,,,,,,,,,,,96741.0,,,,Marketing Managers,Level II,11-2021.00,Marketing Managers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,96741.0,146400.0,yr,,,
1339,,,,,PERM,A-11046-55400,,,Certified,,,MEXICO,2011-12-06,41 RIVER ROAD,,NORTH ARLINGTON,,,MJ BISTRO LLC D/B/A BAGEL BISTRO,,,,7031.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Arlington,,NJ,31181,Bread and Bakery Product Manufacturing,,,,,,,,,,,32469.0,,,,Baker,Level IV,51-3011.00,Bakers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,32469.0,,yr,,,
